file name | last modified | file size
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/run_program/gslab_make.run_program.run_python.rst.txt | 2025-09-25 22:14:48 | 95
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/tablefill/tablefill_template.tex | 2025-09-25 22:14:48 | 942
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/lyx_file_beamer.lyx | 2025-09-25 22:14:48 | 2000
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/jquery-3.6.0.js | 2025-09-25 22:14:48 | 288580
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/write_logs/gslab_make.write_logs.log_files_in_output.doctree | 2025-09-25 22:14:48 | 16128
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/jquery.js | 2025-09-25 22:14:48 | 89501
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/make_utility/gslab_make.make_utility.update_paths.html | 2025-09-25 22:14:48 | 7824
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/run_program/gslab_make.run_program.run_module.rst.txt | 2025-09-25 22:14:48 | 95
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/log_outputs/dir/file.txt | 2025-09-25 22:14:48 | 20
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/RobotoSlab/roboto-slab-v7-regular.ttf | 2025-09-25 22:14:48 | 169064
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/specifying_paths.html | 2025-09-25 22:14:48 | 12156
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/make_utility/gslab_make.make_utility.update_internal_paths.rst.txt | 2025-09-25 22:14:48 | 129
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/write_logs/gslab_make.write_logs.end_makelog.doctree | 2025-09-25 22:14:48 | 7143
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/underscore.js | 2025-09-25 22:14:48 | 19530
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/filling.html | 2025-09-25 22:14:48 | 16869
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/tablefill/gslab_make.tablefill.tablefill.html | 2025-09-25 22:14:48 | 16859
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/log_sources/move.txt | 2025-09-25 22:14:48 | 53
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/gslab_make/textfill_info.py | 2025-09-25 22:14:48 | 6314
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/stata_script space.do | 2025-09-25 22:14:48 | 108
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/fontawesome-webfont.woff2 | 2025-09-25 22:14:48 | 77160
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/write_logs/gslab_make.write_logs.write_to_makelog.html | 2025-09-25 22:14:48 | 7873
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Lato/lato-italic.woff2 | 2025-09-25 22:14:48 | 195704
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/__pycache__/metadata.cpython-312.pyc | 2025-09-25 22:14:58 | 2458
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/check_repo/gslab_make.check_repo.check_conda_status.rst.txt | 2025-09-25 22:14:48 | 118
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/modify_dir/gslab_make.modify_dir.zip_dir.html | 2025-09-25 22:14:48 | 6800
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/searchindex.js | 2025-09-25 22:14:48 | 33853
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/conf.py | 2025-09-25 22:14:48 | 1537
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/css/fonts/fontawesome-webfont.woff2 | 2025-09-25 22:14:48 | 77160
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/run_program/gslab_make.run_program.run_perl.rst | 2025-09-25 22:14:48 | 89
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/run_program/gslab_make.run_program.run_module.rst | 2025-09-25 22:14:48 | 95
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/modify_dir/gslab_make.modify_dir.remove_dir.rst | 2025-09-25 22:14:48 | 94
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/modify_dir/gslab_make.modify_dir.unzip.rst | 2025-09-25 22:14:48 | 79
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/modify_dir/gslab_make.modify_dir.remove_dir.html | 2025-09-25 22:14:48 | 8200
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/run_program/gslab_make.run_program.run_lyx.html | 2025-09-25 22:14:48 | 12497
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/stata_script.do | 2025-09-25 22:14:48 | 108
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/run_program/gslab_make.run_program.run_r.html | 2025-09-25 22:14:48 | 11514
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/move_sources/move_bad.txt | 2025-09-25 22:14:48 | 31
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/sphinx_highlight.js | 2025-09-25 22:14:48 | 4712
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/config/config.yaml | 2025-09-25 22:14:48 | 1004
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/sourcing.rst.txt | 2025-09-25 22:14:48 | 548
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Inconsolata-Regular.ttf | 2025-09-25 22:14:48 | 96964
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/repository.rst | 2025-09-25 22:14:48 | 363
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/css/fonts/lato-bold-italic.woff2 | 2025-09-25 22:14:48 | 193308
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/write_logs/gslab_make.write_logs.end_makelog.rst | 2025-09-25 22:14:48 | 97
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/run_program/gslab_make.run_program.run_matlab.html | 2025-09-25 22:14:48 | 11601
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/r_script.R | 2025-09-25 22:14:48 | 100
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/modify_dir/gslab_make.modify_dir.unzip.html | 2025-09-25 22:14:48 | 6833
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/exceptionclasses.py | 2025-09-25 22:14:48 | 943
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/python_script space.py | 2025-09-25 22:14:48 | 169
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Lato/lato-bolditalic.woff | 2025-09-25 22:14:48 | 323344
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/run_program/gslab_make.run_program.execute_command.html | 2025-09-25 22:14:48 | 11500
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/move_sources/gslab_make.move_sources.copy_inputs.doctree | 2025-09-25 22:14:48 | 19227
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Lato/lato-italic.eot | 2025-09-25 22:14:48 | 268604
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/check_repo/gslab_make.check_repo.get_modified_sources.html | 2025-09-25 22:14:48 | 8985
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/dummy.rst | 2025-09-25 22:14:48 | 741
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/Lato/lato-bold.ttf | 2025-09-25 22:14:48 | 600856
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/run_program/gslab_make.run_program.run_module.html | 2025-09-25 22:14:48 | 10569
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/js/html5shiv-printshiv.min.js | 2025-09-25 22:14:48 | 4370
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/python_script_arg.py | 2025-09-25 22:14:48 | 180
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/log_outputs/dir_depth/depth_1.txt | 2025-09-25 22:14:48 | 20
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/log_outputs/dir_local/file_local.txt | 2025-09-25 22:14:48 | 20
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/css/fonts/lato-normal-italic.woff2 | 2025-09-25 22:14:48 | 195704
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/RobotoSlab-Regular.ttf | 2025-09-25 22:14:48 | 169064
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/perl_script_error.pl | 2025-09-25 22:14:48 | 5
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/dummy.html | 2025-09-25 22:14:48 | 17663
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/RobotoSlab/roboto-slab-v7-bold.eot | 2025-09-25 22:14:48 | 79520
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/move_sources/move space.txt | 2025-09-25 22:14:48 | 76
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Lato/lato-bold.woff | 2025-09-25 22:14:48 | 309728
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/minus.png | 2025-09-25 22:14:48 | 90
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/run_program/gslab_make.run_program.run_stat_transfer.html | 2025-09-25 22:14:48 | 11737
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/data/output/data_yoghurt_clean.csv | 2025-09-25 22:16:28 | 5731257
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/css/fonts/fontawesome-webfont.svg | 2025-09-25 22:14:48 | 444379
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/utility.py | 2025-09-25 22:14:48 | 8202
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/__pycache__/write_logs.cpython-312.pyc | 2025-09-25 22:14:58 | 12639
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/Lato/lato-bold.woff2 | 2025-09-25 22:14:48 | 184912
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/move_sources/gslab_make.move_sources.link_inputs.html | 2025-09-25 22:14:48 | 13411
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/check_repo.py | 2025-09-25 22:14:48 | 14471
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/move_sources/gslab_make.move_sources.copy_externals.rst.txt | 2025-09-25 22:14:48 | 108
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/move_sources/gslab_make.move_sources.copy_inputs.rst | 2025-09-25 22:14:48 | 99
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/modify_dir/gslab_make.modify_dir.clear_dir.rst | 2025-09-25 22:14:48 | 91
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/tablefill/tablefill_duplicated.txt | 2025-09-25 22:14:48 | 66
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/RobotoSlab/roboto-slab-v7-bold.eot | 2025-09-25 22:14:48 | 79520
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/run_program/gslab_make.run_program.run_stat_transfer.rst.txt | 2025-09-25 22:14:48 | 116
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/general_logging.rst.txt | 2025-09-25 22:14:48 | 655
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/run_program/gslab_make.run_program.run_matlab.rst.txt | 2025-09-25 22:14:48 | 95
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/program.rst.txt | 2025-09-25 22:14:48 | 2704
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/utility.py | 2025-09-25 22:14:48 | 1404
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/css/fonts/lato-bold.woff2 | 2025-09-25 22:14:48 | 184912
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/config/config_user_bad.yaml | 2025-09-25 22:14:48 | 131
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/run_program/gslab_make.run_program.run_r.rst.txt | 2025-09-25 22:14:48 | 80
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/modify_dir/gslab_make.modify_dir.unzip.html | 2025-09-25 22:14:48 | 6833
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/modify_dir/gslab_make.modify_dir.remove_dir.rst.txt | 2025-09-25 22:14:48 | 94
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/r_script space.R | 2025-09-25 22:14:48 | 100
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/modify_dir/gslab_make.modify_dir.unzip.rst.txt | 2025-09-25 22:14:48 | 79
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/log_sources/move_recursion.txt | 2025-09-25 22:14:48 | 34
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/move_sources/gslab_make.move_sources.copy_externals.html | 2025-09-25 22:14:48 | 13228
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/test/test_make_utility.py | 2025-09-25 22:14:48 | 4552
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/run_program/gslab_make.run_program.run_jupyter.rst.txt | 2025-09-25 22:14:48 | 98
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/gslab_make/__init__.py | 2025-09-25 22:14:48 | 2756
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/EXCLUDE_test_lyx.py | 2025-09-25 22:14:48 | 9277
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/js/html5shiv-printshiv.min.js | 2025-09-25 22:14:48 | 4370
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/write_logs/gslab_make.write_logs.end_makelog.rst.txt | 2025-09-25 22:14:48 | 97
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/fontawesome-webfont.woff2 | 2025-09-25 22:14:48 | 77160
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/metadata.py | 2025-09-25 22:14:48 | 4137
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/__pycache__/movedirective.cpython-312.pyc | 2025-09-25 22:14:58 | 17287
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/config/config_user.yaml | 2025-09-25 22:14:48 | 236
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/__pycache__/check_repo.cpython-312.pyc | 2025-09-25 22:14:53 | 18654
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/run_program/gslab_make.run_program.run_r.rst.txt | 2025-09-25 22:14:48 | 80
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/underscore-1.13.1.js | 2025-09-25 22:14:48 | 68420
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/move_sources/gslab_make.move_sources.link_inputs.rst.txt | 2025-09-25 22:14:48 | 99
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/write_source_logs/gslab_make.write_source_logs.write_source_logs.rst | 2025-09-25 22:14:48 | 122
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/RobotoSlab-Regular.ttf | 2025-09-25 22:14:48 | 169064
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/run_program/gslab_make.run_program.run_latex.rst.txt | 2025-09-25 22:14:48 | 92
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/make_utility/gslab_make.make_utility.copy_output.rst.txt | 2025-09-25 22:14:48 | 99
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/write_logs/gslab_make.write_logs.log_files_in_output.rst.txt | 2025-09-25 22:14:48 | 121
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/css/badge_only.css | 2025-09-25 22:14:48 | 3229
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/modify_dir/gslab_make.modify_dir.remove_dir.html | 2025-09-25 22:14:48 | 8200
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/css/fonts/fontawesome-webfont.ttf | 2025-09-25 22:14:48 | 165548
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/move_sources/gslab_make.move_sources.link_externals.doctree | 2025-09-25 22:14:48 | 19724
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/gslab_make/make_utility.py | 2025-09-25 22:14:48 | 5785
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_static/fonts/Lato/lato-italic.woff | 2025-09-25 22:14:48 | 328412
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff | 2025-09-25 22:14:48 | 86288
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/RobotoSlab/roboto-slab-v7-regular.woff2 | 2025-09-25 22:14:48 | 66444
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/api/write_logs/gslab_make.write_logs.write_to_makelog.rst.txt | 2025-09-25 22:14:48 | 112
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/lyx_file space.lyx | 2025-09-25 22:14:48 | 1608
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/make_utility.py | 2025-09-25 22:14:48 | 5785
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/searchtools.js | 2025-09-25 22:14:48 | 18215
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/private/__init__.py | 2025-09-25 22:14:48 | 0
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/fonts/Inconsolata.ttf | 2025-09-25 22:14:48 | 63184
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_sources/pages/api/move_sources/gslab_make.move_sources.link_inputs.rst.txt | 2025-09-25 22:14:48 | 99
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/test/test_move_sources.py | 2025-09-25 22:14:48 | 7262
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/general_logging.html | 2025-09-25 22:14:48 | 15121
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/js/modernizr.min.js | 2025-09-25 22:14:48 | 15414
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/general_logging.rst | 2025-09-25 22:14:48 | 655
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/pages/api/check_repo/gslab_make.check_repo.get_modified_sources.html | 2025-09-25 22:14:48 | 8985
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/html/_sources/pages/repository.rst.txt | 2025-09-25 22:14:48 | 363
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/move_sources/gslab_make.move_sources.link_inputs.doctree | 2025-09-25 22:14:48 | 19628
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/run_program/gslab_make.run_program.run_r.doctree | 2025-09-25 22:14:48 | 17341
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/move_sources/gslab_make.move_sources.copy_inputs.html | 2025-09-25 22:14:48 | 13232
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/build/lib/test/test_makelog.py | 2025-09-25 22:14:48 | 2308
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/api/write_logs/gslab_make.write_logs.start_makelog.doctree | 2025-09-25 22:14:48 | 7322
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/build/doctrees/pages/source_logging.doctree | 2025-09-25 22:14:48 | 19149
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/_static/css/fonts/lato-bold.woff | 2025-09-25 22:14:48 | 309728
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/filling.rst | 2025-09-25 22:14:48 | 253
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/run_program/matlab_script.m | 2025-09-25 22:14:48 | 84
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/move_sources/move_missing.txt | 2025-09-25 22:14:48 | 80
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/docs/pages/api/write_logs/gslab_make.write_logs.start_makelog.html | 2025-09-25 22:14:48 | 7982
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/test/raw/move_sources/move_file.txt | 2025-09-25 22:14:48 | 64
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/sphinx/source/pages/api/make_utility/gslab_make.make_utility.update_internal_paths.rst | 2025-09-25 22:14:48 | 129
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/run_program.py | 2025-09-25 22:14:48 | 42761
/Users/shiqiyang/Documents/PhD/ECON220A/Homework/Hw1/repo/lib/gslab_make/gslab_make/__pycache__/__init__.cpython-312.pyc | 2025-09-25 22:14:53 | 1863
